;COD_CLI;DATA_COMPRA;DT_ENTREGA;PRODUTO;VALOR_FATURADO;LOCAL
1552;9686.0;1996-11-26;1996-11-26;XSZZ4;2552.62;15.0
1553;398.0;1996-11-27;1996-11-27;QPYG4;3703.75;21.0
1554;6053.0;1996-11-27;1996-11-27;WWAP1;2580.74;40.0
1555;11389.0;1996-11-28;1996-11-28;HBCC3;4894.66;1.0
1556;8415.0;1996-11-29;1996-11-29;HBCC2;2311.52;30.0
1557;10901.0;1996-11-29;1996-11-29;OKTT1;3674.08;34.0
1558;4285.0;1996-11-30;1996-11-30;HBCC3;3278.56;3.0
1559;9629.0;1996-11-30;1996-11-30;WDFE2;940.68;49.0
1560;1509.0;1996-12-01;1996-12-01;HBCC0;3351.4;22.0
1561;11402.0;1996-12-01;1996-12-01;HBCC2;2655.88;42.0
1562;633.0;1996-12-02;1996-12-02;XDFF1;4649.92;50.0
1563;4490.0;1996-12-02;1996-12-02;BVAA4;2164.44;42.0
1564;312.0;1996-12-03;1996-12-03;HBCC2;4271.69;21.0
1565;5247.0;1996-12-06;1996-12-06;JNDD1;2662.76;7.0
1566;5826.0;1996-12-06;1996-12-06;LMFF1;3731.77;36.0
1567;11707.0;1996-12-07;1996-12-07;XSZZ3;4886.42;26.0
1568;4772.0;1996-12-08;1996-12-08;XSZZ0;48.98;40.0
1569;5781.0;1996-12-08;1996-12-08;XSZZ1;3260.89;40.0
1570;5885.0;1996-12-08;1996-12-08;JNDD3;531.35;44.0
1571;5009.0;1996-12-08;1996-12-08;QSOP1;3691.91;10.0
1572;6502.0;1996-12-08;1996-12-08;XSZZ1;4176.05;25.0
1573;1133.0;1996-12-11;1996-12-11;WDFE0;388.41;26.0
1574;2697.0;1996-12-11;1996-12-11;XSZZ0;646.1;32.0
1575;5944.0;1996-12-11;1996-12-11;OKTT4;542.07;1.0
1576;9644.0;1996-12-11;1996-12-11;QSOP1;2741.77;31.0
1577;6363.0;1996-12-12;1996-12-12;QPYG4;3386.36;5.0
1578;964.0;1996-12-13;1996-12-13;JNDD1;3087.07;2.0
1579;4882.0;1996-12-13;1996-12-13;XSZZ0;2777.89;11.0
1580;11030.0;1996-12-13;1996-12-13;HBCC4;1248.36;26.0
1581;5481.0;1996-12-14;1996-12-14;QPYG4;64.93;34.0
1582;8878.0;1996-12-14;1996-12-14;OKTT4;4270.8;18.0
1583;5986.0;1996-12-15;1996-12-15;WWAP3;3978.9;10.0
1584;6270.0;1996-12-15;1996-12-15;QPYG4;330.65;8.0
1585;11315.0;1996-12-15;1996-12-15;BVAA0;819.07;46.0
1586;785.0;1996-12-16;1996-12-16;HBCC3;767.92;6.0
1587;6262.0;1996-12-16;1996-12-16;WWAP2;2050.84;14.0
1588;11658.0;1996-12-16;1996-12-16;XDFF2;4079.79;25.0
1589;524.0;1996-12-17;1996-12-17;BVAA1;378.0;46.0
1590;7184.0;1996-12-17;1996-12-17;XSZZ3;4957.98;38.0
1591;8662.0;1996-12-17;1996-12-17;WDFE3;2795.81;22.0
1592;11804.0;1996-12-17;1996-12-17;JNDD0;3360.38;9.0
1593;4772.0;1996-12-18;1996-12-18;XSZZ1;3019.5;0.0
1594;4487.0;1996-12-18;1996-12-18;OKTT4;2363.39;23.0
1595;4467.0;1996-12-20;1996-12-20;XSZZ0;2768.81;41.0
1596;6004.0;1996-12-21;1996-12-21;QSOP3;4651.09;20.0
1597;5263.0;1996-12-21;1996-12-21;QSOP3;3679.67;35.0
1598;9857.0;1996-12-21;1996-12-21;QSOP4;2957.75;31.0
1599;5888.0;1996-12-23;1996-12-23;WDFE2;3087.95;9.0
1600;4608.0;1996-12-24;1996-12-24;WWAP4;2083.93;18.0
1601;6037.0;1996-12-26;1996-12-26;OKTT3;4133.7;4.0
1602;5224.0;1996-12-28;1996-12-28;QSOP4;4754.3;45.0
1603;6533.0;1996-12-28;1996-12-28;WWAP4;3364.19;43.0
1604;6418.0;1996-12-28;1996-12-28;QPYG3;4669.02;43.0
1605;4679.0;1996-12-28;1996-12-28;BVAA1;778.68;41.0
1606;6251.0;1996-12-29;1996-12-29;LMFF4;1240.8;22.0
1607;8506.0;1996-12-29;1996-12-29;HBCC1;692.38;19.0
1608;6170.0;1996-12-31;1996-12-31;WDFE4;1201.61;18.0
1609;6419.0;1996-12-31;1996-12-31;NVHH1;1522.46;48.0
1610;9945.0;1996-12-31;1996-12-31;WDFE3;597.97;39.0
1611;5869.0;1997-01-01;1997-01-01;WWAP1;4414.62;0.0
1612;6026.0;1997-01-01;1997-01-01;WDFE0;2367.28;13.0
1613;6166.0;1997-01-04;1997-01-04;BVAA1;228.54;34.0
1614;4772.0;1997-01-06;1997-01-06;WWAP3;4779.37;19.0
1615;6228.0;1997-01-06;1997-01-06;LMFF2;1940.79;15.0
1616;4308.0;1997-01-08;1997-01-08;NVHH0;4358.6;44.0
1617;5188.0;1997-01-08;1997-01-08;QAFD3;1165.98;44.0
1618;661.0;1997-01-09;1997-01-09;HBCC0;3445.52;47.0
1619;9114.0;1997-01-11;1997-01-11;NVHH0;2132.81;35.0
1620;11606.0;1997-01-13;1997-01-13;WWAP3;366.15;10.0
1621;75.0;1997-01-14;1997-01-14;QPYG1;3087.43;26.0
1622;5767.0;1997-01-14;1997-01-14;QSOP3;4554.72;7.0
1623;11368.0;1997-01-15;1997-01-15;HBCC3;1636.11;19.0
1624;5544.0;1997-01-16;1997-01-16;JNDD0;4033.01;35.0
1625;11057.0;1997-01-16;1997-01-16;HBCC0;2491.96;25.0
1626;4962.0;1997-01-17;1997-01-17;NVHH3;3075.34;30.0
1627;7339.0;1997-01-17;1997-01-17;WDFE3;1739.0;14.0
1628;8381.0;1997-01-18;1997-01-18;HBCC1;2181.63;44.0
1629;10474.0;1997-01-18;1997-01-18;QSOP3;3825.56;15.0
1630;11755.0;1997-01-18;1997-01-18;JNDD1;1304.61;43.0
1631;6467.0;1997-01-19;1997-01-19;QPYG3;4842.21;28.0
1632;95.0;1997-01-20;1997-01-20;WWAP3;4135.38;10.0
1633;453.0;1997-01-20;1997-01-20;XSZZ2;766.38;39.0
1634;11378.0;1997-01-20;1997-01-20;HBCC1;2327.02;24.0
1635;5841.0;1997-01-21;1997-01-21;BVAA2;1656.5;16.0
1636;6545.0;1997-01-21;1997-01-21;XSZZ4;1456.89;9.0
1637;5705.0;1997-01-21;1997-01-21;HBCC0;56.93;7.0
1638;11254.0;1997-01-21;1997-01-21;HBCC2;241.94;30.0
1639;506.0;1997-01-24;1997-01-24;LMFF4;3312.75;40.0
1640;6155.0;1997-01-25;1997-01-25;OKTT2;483.26;26.0
1641;11139.0;1997-01-25;1997-01-25;NVHH1;1505.54;34.0
1642;825.0;1997-01-26;1997-01-26;JNDD4;166.19;50.0
1643;11471.0;1997-01-27;1997-01-27;HBCC3;191.09;0.0
1644;8633.0;1997-01-28;1997-01-28;WDFE1;1885.13;43.0
1645;6530.0;1997-01-28;1997-01-28;JNDD1;4838.77;30.0
1646;478.0;1997-01-30;1997-01-30;OKTT1;3383.04;48.0
1647;8672.0;1997-01-31;1997-01-31;WWAP4;4413.08;50.0
1648;9624.0;1997-01-31;1997-01-31;QSOP2;3340.32;13.0
1649;7243.0;1997-02-01;1997-02-01;BVAA0;190.22;46.0
1650;6519.0;1997-02-01;1997-02-01;HBCC0;2694.69;3.0
1651;5961.0;1997-02-02;1997-02-02;LMFF3;2806.13;12.0
1652;5949.0;1997-02-02;1997-02-02;OKTT1;4352.54;11.0
1653;5521.0;1997-02-03;1997-02-03;QSOP0;554.0;36.0
1654;4481.0;1997-02-04;1997-02-04;BVAA0;4668.31;8.0
1655;6557.0;1997-02-04;1997-02-04;WDFE3;3271.18;29.0
1656;9335.0;1997-02-05;1997-02-05;WWAP3;4640.82;39.0
1657;5968.0;1997-02-06;1997-02-06;WDFE2;387.13;14.0
1658;568.0;1997-02-08;1997-02-08;XSZZ1;4843.8;23.0
1659;4572.0;1997-02-08;1997-02-08;XDFF4;1820.55;8.0
1660;5564.0;1997-02-08;1997-02-08;HBCC1;2619.77;47.0
1661;6428.0;1997-02-08;1997-02-08;QPYG1;3926.71;5.0
1662;5400.0;1997-02-09;1997-02-09;NVHH1;1124.53;9.0
1663;8698.0;1997-02-09;1997-02-09;HBCC1;1238.76;33.0
1664;2742.0;1997-02-10;1997-02-10;OKTT0;2470.88;49.0
1665;6167.0;1997-02-11;1997-02-11;QPYG4;4240.98;20.0
1666;260.0;1997-02-12;1997-02-12;NVHH1;671.34;14.0
1667;4679.0;1997-02-12;1997-02-12;WDFE3;4268.57;3.0
1668;10043.0;1997-02-12;1997-02-12;BVAA1;2883.58;0.0
1669;11504.0;1997-02-13;1997-02-13;LMFF4;3678.01;15.0
1670;6464.0;1997-02-15;1997-02-15;QSOP1;4071.5;1.0
1671;10816.0;1997-02-15;1997-02-15;OKTT2;4108.09;29.0
1672;1162.0;1997-02-16;1997-02-16;QAFD4;219.21;11.0
1673;525.0;1997-02-17;1997-02-17;QAFD3;1380.16;24.0
1674;10956.0;1997-02-17;1997-02-17;WDFE4;2732.05;25.0
1675;5986.0;1997-02-18;1997-02-18;QSOP4;3325.36;10.0
1676;5504.0;1997-02-19;1997-02-19;OKTT1;361.26;24.0
1677;11431.0;1997-02-21;1997-02-21;WDFE1;802.1;11.0
1678;7208.0;1997-02-22;1997-02-22;OKTT4;286.86;12.0
1679;6270.0;1997-02-22;1997-02-22;QPYG4;23.59;3.0
1680;9537.0;1997-02-22;1997-02-22;XDFF0;2434.22;46.0
1681;6463.0;1997-02-24;1997-02-24;BVAA0;2647.03;29.0
1682;2931.0;1997-02-25;1997-02-25;WDFE0;2822.15;4.0
1683;6480.0;1997-02-25;1997-02-25;QSOP3;4062.02;44.0
1684;4503.0;1997-02-26;1997-02-26;OKTT3;1803.3;13.0
1685;10329.0;1997-02-26;1997-02-26;QAFD4;2239.5;21.0
1686;4969.0;1997-02-28;1997-02-28;BVAA4;4061.1;17.0
1687;5483.0;1997-02-28;1997-02-28;BVAA1;627.48;34.0
1688;4740.0;1997-02-28;1997-02-28;XDFF2;2630.21;35.0
1689;5593.0;1997-03-01;1997-03-01;WDFE2;1781.65;9.0
1690;4115.0;1997-03-01;1997-03-01;QSOP2;2475.08;11.0
1691;4772.0;1997-03-01;1997-03-01;XSZZ1;487.81;47.0
1692;9315.0;1997-03-03;1997-03-03;QSOP0;2814.05;10.0
1693;9996.0;1997-03-03;1997-03-03;QPYG3;3956.48;32.0
1694;10954.0;1997-03-03;1997-03-03;OKTT2;4724.05;41.0
1695;5839.0;1997-03-04;1997-03-04;QSOP2;1409.7;15.0
1696;6025.0;1997-03-06;1997-03-06;OKTT0;4400.22;10.0
1697;6327.0;1997-03-08;1997-03-08;QSOP3;4685.94;22.0
1698;4503.0;1997-03-08;1997-03-08;JNDD1;4951.02;39.0
1699;5009.0;1997-03-10;1997-03-10;XSZZ3;4451.44;36.0
1700;7266.0;1997-03-10;1997-03-10;HBCC2;1306.24;38.0
1701;6208.0;1997-03-11;1997-03-11;XDFF4;3653.88;33.0
1702;4772.0;1997-03-12;1997-03-12;JNDD1;3724.35;46.0
1703;9649.0;1997-03-12;1997-03-12;BVAA0;1397.07;33.0
1704;10466.0;1997-03-16;1997-03-16;WDFE3;2138.64;44.0
1705;847.0;1997-03-17;1997-03-17;QAFD1;585.86;15.0
1706;9004.0;1997-03-18;1997-03-18;JNDD2;3208.69;12.0
1707;5676.0;1997-03-19;1997-03-19;WDFE4;1190.03;4.0
1708;1191.0;1997-03-21;1997-03-21;WWAP0;2300.13;18.0
1709;6254.0;1997-03-21;1997-03-21;WDFE2;1646.1;43.0
1710;11368.0;1997-03-21;1997-03-21;QPYG2;4066.46;13.0
1711;9776.0;1997-03-23;1997-03-23;BVAA3;1073.21;13.0
1712;5004.0;1997-03-26;1997-03-26;NVHH4;4507.09;12.0
1713;2698.0;1997-03-27;1997-03-27;NVHH4;4497.59;7.0
1714;5726.0;1997-03-27;1997-03-27;WWAP3;3484.31;24.0
1715;5481.0;1997-03-28;1997-03-28;WDFE4;1466.07;7.0
1716;6448.0;1997-03-28;1997-03-28;NVHH1;2949.42;49.0
1717;6292.0;1997-03-31;1997-03-31;JNDD1;766.48;3.0
1718;4536.0;1997-03-31;1997-03-31;QAFD3;380.77;35.0
1719;4268.0;1997-04-02;1997-04-02;XSZZ2;3700.16;36.0
1720;5154.0;1997-04-03;1997-04-03;XSZZ3;2095.07;19.0
1721;4696.0;1997-04-04;1997-04-04;HBCC3;1614.93;2.0
1722;4695.0;1997-04-05;1997-04-05;QPYG1;3619.1;1.0
1723;5899.0;1997-04-05;1997-04-05;QSOP2;4693.14;36.0
1724;5417.0;1997-04-05;1997-04-05;XSZZ2;2624.6;24.0
1725;157.0;1997-04-06;1997-04-06;HBCC4;2963.49;10.0
1726;4211.0;1997-04-06;1997-04-06;HBCC2;2239.82;18.0
1727;5009.0;1997-04-06;1997-04-06;QSOP2;4128.72;31.0
1728;5436.0;1997-04-09;1997-04-09;QPYG1;1286.7;10.0
1729;11077.0;1997-04-09;1997-04-09;BVAA4;583.56;39.0
1730;257.0;1997-04-11;1997-04-11;XDFF4;451.85;20.0
1731;6191.0;1997-04-12;1997-04-12;LMFF1;1917.8;18.0
1732;6470.0;1997-04-12;1997-04-12;XDFF2;2890.95;16.0
1733;8344.0;1997-04-13;1997-04-13;XDFF4;787.84;31.0
1734;2788.0;1997-04-15;1997-04-15;QPYG2;4303.27;48.0
1735;5175.0;1997-04-15;1997-04-15;JNDD2;466.78;11.0
1736;6191.0;1997-04-17;1997-04-17;QAFD3;2287.85;30.0
1737;8331.0;1997-04-17;1997-04-17;HBCC0;3692.53;40.0
1738;6494.0;1997-04-18;1997-04-18;WWAP2;1306.56;19.0
1739;11776.0;1997-04-19;1997-04-19;XSZZ4;4176.56;26.0
1740;5721.0;1997-04-20;1997-04-20;QPYG1;1622.63;20.0
1741;7213.0;1997-04-22;1997-04-22;BVAA0;3607.89;47.0
1742;11102.0;1997-04-22;1997-04-22;HBCC0;4557.76;10.0
1743;5200.0;1997-04-24;1997-04-24;WDFE1;4341.8;38.0
1744;11099.0;1997-04-24;1997-04-24;HBCC4;1263.68;43.0
1745;5268.0;1997-04-25;1997-04-25;OKTT4;1767.29;21.0
1746;8766.0;1997-04-25;1997-04-25;WWAP3;4662.51;1.0
1747;5588.0;1997-04-26;1997-04-26;OKTT4;2649.8;48.0
1748;5009.0;1997-04-26;1997-04-26;HBCC2;2837.32;4.0
1749;10690.0;1997-04-27;1997-04-27;QSOP4;2537.57;33.0
1750;10927.0;1997-04-27;1997-04-27;WDFE1;129.13;13.0
1751;255.0;1997-04-28;1997-04-28;JNDD3;2058.07;27.0
1752;9750.0;1997-04-28;1997-04-28;OKTT2;4499.08;11.0
1753;4526.0;1997-04-29;1997-04-29;QSOP0;3074.63;49.0
1754;4723.0;1997-04-29;1997-04-29;WDFE4;1100.51;24.0
1755;11070.0;1997-04-30;1997-04-30;BVAA1;1958.4;37.0
1756;4197.0;1997-05-04;1997-05-04;QSOP3;4994.06;41.0
1757;6025.0;1997-05-04;1997-05-04;WDFE2;868.14;44.0
1758;8468.0;1997-05-05;1997-05-05;WWAP3;147.04;26.0
1759;9163.0;1997-05-05;1997-05-05;QSOP1;2939.69;46.0
1760;5639.0;1997-05-06;1997-05-06;XSZZ4;894.51;6.0
1761;5849.0;1997-05-08;1997-05-08;QAFD0;73.61;21.0
1762;9381.0;1997-05-08;1997-05-08;QAFD4;1889.49;24.0
1763;11352.0;1997-05-11;1997-05-11;XSZZ4;1068.63;38.0
1764;11665.0;1997-05-12;1997-05-12;HBCC4;118.06;47.0
1765;8396.0;1997-05-14;1997-05-14;OKTT1;4930.33;19.0
1766;6231.0;1997-05-16;1997-05-16;WWAP1;231.4;18.0
1767;6473.0;1997-05-17;1997-05-17;NVHH1;4441.13;25.0
1768;4292.0;1997-05-17;1997-05-17;HBCC3;604.0;43.0
1769;8994.0;1997-05-17;1997-05-17;QSOP4;3746.17;22.0
1770;514.0;1997-05-18;1997-05-18;BVAA1;4515.29;3.0
1771;4888.0;1997-05-18;1997-05-18;XSZZ0;640.13;17.0
1772;6160.0;1997-05-18;1997-05-18;WDFE4;2864.97;48.0
1773;4573.0;1997-05-18;1997-05-18;HBCC4;3534.66;43.0
1774;11495.0;1997-05-18;1997-05-18;QSOP0;364.55;28.0
1775;11160.0;1997-05-18;1997-05-18;XSZZ2;2335.44;31.0
1776;11301.0;1997-05-19;1997-05-19;XSZZ2;2171.23;30.0
1777;8861.0;1997-05-20;1997-05-20;HBCC0;1594.95;35.0
1778;9718.0;1997-05-21;1997-05-21;NVHH1;4058.47;6.0
1779;10914.0;1997-05-23;1997-05-23;BVAA4;4495.44;33.0
1780;10885.0;1997-05-23;1997-05-23;QPYG1;1909.6;21.0
1781;11424.0;1997-05-24;1997-05-24;LMFF3;2965.67;13.0
1782;10087.0;1997-05-24;1997-05-24;XSZZ4;4131.4;25.0
1783;1499.0;1997-05-25;1997-05-25;OKTT2;709.92;25.0
1784;4077.0;1997-05-25;1997-05-25;QSOP1;3596.91;34.0
1785;4772.0;1997-05-25;1997-05-25;QSOP1;4722.54;16.0
1786;5131.0;1997-05-26;1997-05-26;BVAA1;4291.3;26.0
1787;4458.0;1997-05-29;1997-05-29;WWAP4;3513.55;17.0
1788;11081.0;1997-05-29;1997-05-29;NVHH1;2489.96;13.0
1789;1122.0;1997-05-31;1997-05-31;XDFF0;900.97;3.0
1790;4510.0;1997-05-31;1997-05-31;OKTT1;2715.77;50.0
1791;5697.0;1997-06-01;1997-06-01;BVAA4;3208.01;34.0
1792;2722.0;1997-06-02;1997-06-02;XSZZ1;362.66;0.0
1793;6470.0;1997-06-03;1997-06-03;WWAP3;4814.2;6.0
1794;6558.0;1997-06-04;1997-06-04;QSOP3;3329.07;48.0
1795;8467.0;1997-06-05;1997-06-05;QPYG0;759.92;27.0
1796;9494.0;1997-06-05;1997-06-05;BVAA1;3965.1;19.0
1797;6277.0;1997-06-06;1997-06-06;HBCC3;4504.97;32.0
1798;11305.0;1997-06-06;1997-06-06;QPYG0;1994.77;27.0
1799;4679.0;1997-06-07;1997-06-07;WWAP4;1772.9;16.0
1800;5961.0;1997-06-09;1997-06-09;HBCC0;4478.08;32.0
1801;9213.0;1997-06-09;1997-06-09;WDFE3;4128.94;44.0
1802;9525.0;1997-06-09;1997-06-09;NVHH0;1495.87;39.0
1803;6237.0;1997-06-12;1997-06-12;QPYG1;3220.54;24.0
1804;608.0;1997-06-13;1997-06-13;JNDD4;3668.3;12.0
1805;8775.0;1997-06-13;1997-06-13;XSZZ2;1773.25;41.0
1806;5889.0;1997-06-14;1997-06-14;JNDD4;2622.42;11.0
1807;489.0;1997-06-15;1997-06-15;LMFF3;2166.26;1.0
1808;11403.0;1997-06-16;1997-06-16;BVAA1;4621.63;49.0
1809;2859.0;1997-06-17;1997-06-17;XDFF0;3859.74;31.0
1810;6518.0;1997-06-18;1997-06-18;XSZZ2;2279.68;24.0
1811;6088.0;1997-06-19;1997-06-19;QPYG1;4005.25;29.0
1812;5638.0;1997-06-20;1997-06-20;JNDD2;4951.92;1.0
1813;4254.0;1997-06-21;1997-06-21;NVHH0;4158.89;9.0
1814;6362.0;1997-06-21;1997-06-21;QSOP4;4635.89;0.0
1815;11246.0;1997-06-21;1997-06-21;QSOP1;1979.85;34.0
1816;11396.0;1997-06-21;1997-06-21;XSZZ0;1183.81;0.0
1817;5203.0;1997-06-22;1997-06-22;WWAP4;2549.48;34.0
1818;9199.0;1997-06-23;1997-06-23;QSOP3;2822.34;28.0
1819;5009.0;1997-06-24;1997-06-24;QSOP2;3915.65;5.0
1820;11235.0;1997-06-24;1997-06-24;WWAP0;99.68;45.0
1821;5004.0;1997-06-25;1997-06-25;XSZZ1;3445.86;10.0
1822;10546.0;1997-06-25;1997-06-25;XDFF4;976.24;4.0
1823;4457.0;1997-06-26;1997-06-26;BVAA0;4038.67;28.0
1824;6246.0;1997-06-26;1997-06-26;LMFF3;4313.89;38.0
1825;6557.0;1997-06-27;1997-06-27;QSOP1;1286.44;20.0
1826;4608.0;1997-06-28;1997-06-28;NVHH2;3365.3;43.0
1827;6085.0;1997-06-28;1997-06-28;HBCC3;1156.93;10.0
1828;5661.0;1997-06-28;1997-06-28;HBCC3;4592.85;50.0
1829;6180.0;1997-06-29;1997-06-29;HBCC2;3508.82;7.0
1830;9896.0;1997-06-29;1997-06-29;OKTT1;237.23;3.0
1831;11146.0;1997-06-30;1997-06-30;BVAA2;4184.82;0.0
1832;9554.0;1997-06-30;1997-06-30;JNDD0;4053.46;23.0
1833;4733.0;1997-07-01;1997-07-01;HBCC4;2515.38;48.0
1834;6364.0;1997-07-01;1997-07-01;HBCC2;113.35;5.0
1835;4581.0;1997-07-01;1997-07-01;WDFE4;2603.68;19.0
1836;10894.0;1997-07-01;1997-07-01;XSZZ4;1237.06;12.0
1837;9807.0;1997-07-01;1997-07-01;OKTT3;4968.89;30.0
1838;1247.0;1997-07-02;1997-07-02;QPYG1;2404.41;15.0
1839;1476.0;1997-07-02;1997-07-02;QPYG0;1357.12;8.0
1840;5009.0;1997-07-02;1997-07-02;NVHH2;4246.08;13.0
1841;5771.0;1997-07-02;1997-07-02;JNDD0;2849.14;47.0
1842;4063.0;1997-07-03;1997-07-03;XSZZ3;570.18;35.0
1843;4772.0;1997-07-03;1997-07-03;BVAA0;2865.56;27.0
1844;5843.0;1997-07-04;1997-07-04;LMFF1;1720.64;20.0
1845;6388.0;1997-07-05;1997-07-05;XSZZ2;4268.42;50.0
1846;304.0;1997-07-06;1997-07-06;WDFE4;224.79;24.0
1847;1327.0;1997-07-06;1997-07-06;OKTT3;716.32;34.0
1848;5399.0;1997-07-06;1997-07-06;LMFF1;1183.13;15.0
1849;4772.0;1997-07-06;1997-07-06;QSOP4;4688.62;6.0
1850;6345.0;1997-07-08;1997-07-08;OKTT2;60.85;8.0
1851;4611.0;1997-07-10;1997-07-10;BVAA2;2040.55;24.0
1852;4742.0;1997-07-10;1997-07-10;LMFF0;2766.41;5.0
1853;6428.0;1997-07-10;1997-07-10;XDFF4;3360.03;28.0
1854;1437.0;1997-07-11;1997-07-11;OKTT3;1138.35;16.0
1855;5972.0;1997-07-11;1997-07-11;HBCC4;383.77;18.0
1856;5956.0;1997-07-12;1997-07-12;JNDD2;4884.48;25.0
1857;9573.0;1997-07-12;1997-07-12;HBCC3;4577.65;49.0
1858;10750.0;1997-07-12;1997-07-12;NVHH4;3114.48;11.0
1859;10305.0;1997-07-13;1997-07-13;JNDD4;1363.91;34.0
1860;6158.0;1997-07-14;1997-07-14;QPYG1;2736.65;6.0
1861;11437.0;1997-07-14;1997-07-14;NVHH3;4530.69;20.0
1862;8477.0;1997-07-14;1997-07-14;NVHH3;3538.04;35.0
1863;6179.0;1997-07-16;1997-07-16;HBCC0;1170.19;47.0
1864;5150.0;1997-07-16;1997-07-16;NVHH3;4923.79;4.0
1865;6206.0;1997-07-16;1997-07-16;QPYG0;4634.12;50.0
1866;430.0;1997-07-17;1997-07-17;WDFE2;4245.29;43.0
1867;11081.0;1997-07-17;1997-07-17;WWAP2;1158.47;34.0
1868;1173.0;1997-07-18;1997-07-18;WDFE1;640.04;17.0
1869;5617.0;1997-07-21;1997-07-21;QAFD0;270.75;11.0
1870;7076.0;1997-07-21;1997-07-21;WDFE2;3456.51;12.0
1871;435.0;1997-07-22;1997-07-22;HBCC1;1052.05;44.0
1872;4772.0;1997-07-22;1997-07-22;JNDD1;1643.93;28.0
1873;5775.0;1997-07-22;1997-07-22;NVHH0;489.9;17.0
1874;10367.0;1997-07-22;1997-07-22;WWAP1;1049.92;6.0
1875;5952.0;1997-07-24;1997-07-24;QPYG0;4364.01;39.0
1876;4881.0;1997-07-25;1997-07-25;QSOP2;1735.11;1.0
1877;4519.0;1997-07-25;1997-07-25;BVAA4;3870.89;40.0
1878;5009.0;1997-07-25;1997-07-25;XSZZ3;4811.45;12.0
1879;8462.0;1997-07-25;1997-07-25;QAFD1;2659.5;38.0
1880;8996.0;1997-07-25;1997-07-25;BVAA3;4028.36;49.0
1881;161.0;1997-07-26;1997-07-26;LMFF4;4434.13;34.0
1882;5150.0;1997-07-27;1997-07-27;WWAP3;326.56;0.0
1883;10313.0;1997-07-27;1997-07-27;QSOP3;4746.78;6.0
1884;5009.0;1997-07-28;1997-07-28;QAFD4;3668.27;33.0
1885;4519.0;1997-07-29;1997-07-29;WWAP4;2226.0;2.0
1886;5841.0;1997-07-29;1997-07-29;HBCC3;2024.24;20.0
1887;6484.0;1997-07-29;1997-07-29;LMFF2;54.86;23.0
1888;11366.0;1997-07-29;1997-07-29;JNDD4;2780.43;9.0
1889;4630.0;1997-07-31;1997-07-31;XDFF2;3702.69;50.0
1890;9247.0;1997-07-31;1997-07-31;JNDD2;3701.36;12.0
1891;77.0;1997-08-01;1997-08-01;BVAA4;1512.72;44.0
1892;9516.0;1997-08-01;1997-08-01;LMFF2;1917.75;21.0
1893;10847.0;1997-08-02;1997-08-02;JNDD4;3915.56;25.0
1894;4734.0;1997-08-03;1997-08-03;QPYG0;522.12;23.0
1895;5694.0;1997-08-03;1997-08-03;OKTT1;3477.11;33.0
1896;5009.0;1997-08-06;1997-08-06;QPYG4;3592.43;32.0
1897;10136.0;1997-08-07;1997-08-07;XDFF0;4605.28;43.0
1898;6378.0;1997-08-09;1997-08-09;OKTT4;302.85;7.0
1899;4533.0;1997-08-11;1997-08-11;QAFD3;862.61;5.0
1900;8517.0;1997-08-11;1997-08-11;OKTT1;1943.39;47.0
1901;6075.0;1997-08-11;1997-08-11;WDFE2;4136.8;22.0
1902;11150.0;1997-08-11;1997-08-11;QPYG0;884.16;11.0
1903;4628.0;1997-08-12;1997-08-12;BVAA2;4362.86;4.0
1904;11617.0;1997-08-14;1997-08-14;WDFE4;374.13;26.0
1905;5965.0;1997-08-15;1997-08-15;BVAA2;2630.63;3.0
1906;6474.0;1997-08-15;1997-08-15;WDFE4;656.15;13.0
1907;1207.0;1997-08-16;1997-08-16;WDFE2;3311.02;33.0
1908;11898.0;1997-08-17;1997-08-17;OKTT1;3139.54;45.0
1909;8443.0;1997-08-18;1997-08-18;HBCC0;2684.65;10.0
1910;6289.0;1997-08-19;1997-08-19;QPYG0;1399.68;19.0
1911;5222.0;1997-08-20;1997-08-20;JNDD2;2361.79;3.0
1912;11389.0;1997-08-20;1997-08-20;QPYG4;515.61;42.0
1913;11703.0;1997-08-20;1997-08-20;QSOP0;3233.07;16.0
1914;4252.0;1997-08-21;1997-08-21;WDFE4;410.86;1.0
1915;6503.0;1997-08-22;1997-08-22;HBCC0;2326.86;19.0
1916;8549.0;1997-08-22;1997-08-22;OKTT2;266.05;47.0
1917;5905.0;1997-08-23;1997-08-23;QSOP4;2112.59;4.0
1918;11126.0;1997-08-23;1997-08-23;HBCC4;2885.5;38.0
1919;9662.0;1997-08-23;1997-08-23;WDFE2;1735.4;29.0
1920;5956.0;1997-08-24;1997-08-24;WWAP2;1662.04;17.0
1921;5692.0;1997-08-26;1997-08-26;XSZZ1;4608.0;42.0
1922;1375.0;1997-08-28;1997-08-28;HBCC1;3882.82;12.0
1923;1083.0;1997-08-29;1997-08-29;WWAP0;2317.03;13.0
1924;339.0;1997-08-31;1997-08-31;QSOP0;4159.03;43.0
1925;1241.0;1997-08-31;1997-08-31;WDFE2;1721.88;31.0
1926;9747.0;1997-08-31;1997-08-31;QSOP3;4048.56;37.0
1927;339.0;1997-09-01;1997-09-01;XDFF2;1825.13;5.0
1928;6155.0;1997-09-01;1997-09-01;OKTT3;26.51;11.0
1929;8474.0;1997-09-02;1997-09-02;QPYG3;1340.93;18.0
